Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Feiertag,Wochenende,Wochentag,Monat,Temp_abw,Bewoelkung_kat,Windgeschwindigkeit_kat,Kalenderwoche,Jahreszeit,Umsatz_lag1,Umsatz_lag7,Feiertag_in_3_tagen,durchschnittlicher_Umsatz_vor_Feiertag,Kieler_Woche
3.0,108.081387650254,8.0,0.75,14.0,61.0,,0,False,0,2,False,2,2,7,1,290.195276965657,75.4669049257995,0.0,,False
4.0,116.618502038729,8.0,0.75,14.0,61.0,,0,False,0,2,False,2,2,7,1,108.081387650254,468.275277107278,0.0,,False
5.0,249.707515047971,8.0,0.75,14.0,61.0,,0,False,0,2,False,2,2,7,1,116.618502038729,131.727380612779,0.0,,False
1.0,68.0478380664933,0.0,2.125,5.0,10.0,,0,False,1,2,False,0,0,7,1,249.707515047971,220.15722489461,0.0,,False
2.0,275.870590746456,0.0,2.125,5.0,10.0,,0,False,1,2,False,0,0,7,1,68.0478380664933,336.658840303804,0.0,,False
3.0,99.6986074709854,0.0,2.125,5.0,10.0,,0,False,1,2,False,0,0,7,1,275.870590746456,136.432230966611,0.0,,False
4.0,177.333347977201,0.0,2.125,5.0,10.0,,0,False,1,2,False,0,0,7,1,99.6986074709854,290.195276965657,0.0,,False
5.0,306.515144107154,0.0,2.125,5.0,10.0,,0,False,1,2,False,0,0,7,1,177.333347977201,108.081387650254,0.0,,False
1.0,115.322591894885,1.0,1.75,10.0,0.0,,0,False,2,2,False,0,1,7,1,306.515144107154,116.618502038729,0.0,,False
2.0,282.850720027412,1.0,1.75,10.0,0.0,,0,False,2,2,False,0,1,7,1,115.322591894885,249.707515047971,0.0,,False
3.0,84.1453099145737,1.0,1.75,10.0,0.0,,0,False,2,2,False,0,1,7,1,282.850720027412,68.0478380664933,0.0,,False
4.0,146.146021592095,1.0,1.75,10.0,0.0,,0,False,2,2,False,0,1,7,1,84.1453099145737,275.870590746456,0.0,,False
5.0,320.150911639512,1.0,1.75,10.0,0.0,,0,False,2,2,False,0,1,7,1,146.146021592095,99.6986074709854,0.0,,False
1.0,130.016478349823,5.0,1.875,6.0,10.0,,0,False,3,2,False,1,1,7,1,320.150911639512,177.333347977201,0.0,,False
2.0,328.449175370905,5.0,1.875,6.0,10.0,,0,False,3,2,False,1,1,7,1,130.016478349823,306.515144107154,0.0,,False
3.0,101.652557123811,5.0,1.875,6.0,10.0,,0,False,3,2,False,1,1,7,1,328.449175370905,115.322591894885,0.0,,False
4.0,153.394623375255,5.0,1.875,6.0,10.0,,0,False,3,2,False,1,1,7,1,101.652557123811,282.850720027412,0.0,,False
5.0,290.788498756095,5.0,1.875,6.0,10.0,,0,False,3,2,False,1,1,7,1,153.394623375255,84.1453099145737,0.0,,False
1.0,121.1062736985,7.0,3.25,6.0,61.0,,0,False,4,2,False,2,1,7,1,290.788498756095,146.146021592095,0.0,,False
2.0,322.078092028064,7.0,3.25,6.0,61.0,,0,False,4,2,False,2,1,7,1,121.1062736985,320.150911639512,0.0,,False
3.0,92.6908944831849,7.0,3.25,6.0,61.0,,0,False,4,2,False,2,1,7,1,322.078092028064,130.016478349823,0.0,,False
4.0,152.787510282685,7.0,3.25,6.0,61.0,,0,False,4,2,False,2,1,7,1,92.6908944831849,328.449175370905,0.0,,False
5.0,294.632772928121,7.0,3.25,6.0,61.0,,0,False,4,2,False,2,1,7,1,152.787510282685,101.652557123811,0.0,,False
1.0,85.2473137621134,7.0,6.0,12.0,61.0,,0,True,5,2,False,2,2,7,1,294.632772928121,153.394623375255,0.0,,False
2.0,443.775109403269,7.0,6.0,12.0,61.0,,0,True,5,2,False,2,2,7,1,85.2473137621134,290.788498756095,0.0,,False
3.0,91.426660400694,7.0,6.0,12.0,61.0,,0,True,5,2,False,2,2,7,1,443.775109403269,121.1062736985,0.0,,False
4.0,213.898160134037,7.0,6.0,12.0,61.0,,0,True,5,2,False,2,2,7,1,91.426660400694,322.078092028064,0.0,,False
5.0,337.413464406758,7.0,6.0,12.0,61.0,,0,True,5,2,False,2,2,7,1,213.898160134037,92.6908944831849,0.0,,False
1.0,57.7117326850023,7.0,6.875,12.0,61.0,,0,True,6,2,False,2,2,7,1,337.413464406758,152.787510282685,0.0,,False
2.0,498.815874652613,7.0,6.875,12.0,61.0,,0,True,6,2,False,2,2,7,1,57.7117326850023,294.632772928121,0.0,,False
3.0,121.873805988119,7.0,6.875,12.0,61.0,,0,True,6,2,False,2,2,7,1,498.815874652613,85.2473137621134,0.0,,False
4.0,320.052214571435,7.0,6.875,12.0,61.0,,0,True,6,2,False,2,2,7,1,121.873805988119,443.775109403269,0.0,,False
5.0,429.951884660272,7.0,6.875,12.0,61.0,,0,True,6,2,False,2,2,7,1,320.052214571435,91.426660400694,0.0,,False
1.0,64.1054034695987,6.0,5.875,15.0,61.0,,0,False,0,2,False,1,2,8,1,429.951884660272,213.898160134037,0.0,,False
2.0,236.927035507922,6.0,5.875,15.0,61.0,,0,False,0,2,False,1,2,8,1,64.1054034695987,337.413464406758,0.0,,False
3.0,72.3768680167102,6.0,5.875,15.0,61.0,,0,False,0,2,False,1,2,8,1,236.927035507922,57.7117326850023,0.0,,False
4.0,71.5677280034024,6.0,5.875,15.0,61.0,,0,False,0,2,False,1,2,8,1,72.3768680167102,498.815874652613,0.0,,False
5.0,163.428117167892,6.0,5.875,15.0,61.0,,0,False,0,2,False,1,2,8,1,71.5677280034024,121.873805988119,0.0,,False
1.0,70.6172908787781,4.0,6.125,17.0,61.0,,0,False,1,2,False,1,3,8,1,163.428117167892,320.052214571435,0.0,,False
2.0,260.990205479987,4.0,6.125,17.0,61.0,,0,False,1,2,False,1,3,8,1,70.6172908787781,429.951884660272,0.0,,False
3.0,107.661963735703,4.0,6.125,17.0,61.0,,0,False,1,2,False,1,3,8,1,260.990205479987,64.1054034695987,0.0,,False
4.0,134.376094213944,4.0,6.125,17.0,61.0,,0,False,1,2,False,1,3,8,1,107.661963735703,236.927035507922,0.0,,False
5.0,161.605017964107,4.0,6.125,17.0,61.0,,0,False,1,2,False,1,3,8,1,134.376094213944,72.3768680167102,0.0,,False
1.0,85.7581547356481,3.0,4.0,15.0,61.0,,0,False,2,2,False,0,2,8,1,161.605017964107,71.5677280034024,0.0,,False
2.0,242.649924353059,3.0,4.0,15.0,61.0,,0,False,2,2,False,0,2,8,1,85.7581547356481,163.428117167892,0.0,,False
3.0,83.7317916112599,3.0,4.0,15.0,61.0,,0,False,2,2,False,0,2,8,1,242.649924353059,70.6172908787781,0.0,,False
4.0,64.0301172684115,3.0,4.0,15.0,61.0,,0,False,2,2,False,0,2,8,1,83.7317916112599,260.990205479987,0.0,,False
5.0,210.768634223775,3.0,4.0,15.0,61.0,,0,False,2,2,False,0,2,8,1,64.0301172684115,107.661963735703,0.0,,False
1.0,115.0558696768,6.0,3.5,10.0,53.0,,0,False,3,2,False,1,1,8,1,210.768634223775,134.376094213944,0.0,,False
2.0,237.155536345003,6.0,3.5,10.0,53.0,,0,False,3,2,False,1,1,8,1,115.0558696768,161.605017964107,0.0,,False
3.0,58.8933306111358,6.0,3.5,10.0,53.0,,0,False,3,2,False,1,1,8,1,237.155536345003,85.7581547356481,0.0,,False
4.0,60.216970582095,6.0,3.5,10.0,53.0,,0,False,3,2,False,1,1,8,1,58.8933306111358,242.649924353059,0.0,,False
5.0,195.261407386158,6.0,3.5,10.0,53.0,,0,False,3,2,False,1,1,8,1,60.216970582095,83.7317916112599,0.0,,False
1.0,73.6223080391586,6.0,3.625,8.0,53.0,,0,False,4,2,False,1,1,8,1,195.261407386158,64.0301172684115,0.0,,False
2.0,254.772713211861,6.0,3.625,8.0,53.0,,0,False,4,2,False,1,1,8,1,73.6223080391586,210.768634223775,0.0,,False
3.0,89.2970054722185,6.0,3.625,8.0,53.0,,0,False,4,2,False,1,1,8,1,254.772713211861,115.0558696768,0.0,,False
4.0,54.0670927179698,6.0,3.625,8.0,53.0,,0,False,4,2,False,1,1,8,1,89.2970054722185,237.155536345003,0.0,,False
5.0,187.611048238849,6.0,3.625,8.0,53.0,,0,False,4,2,False,1,1,8,1,54.0670927179698,58.8933306111358,0.0,,False
1.0,77.3392765156887,4.0,1.5,5.0,45.0,,0,True,5,2,False,1,0,8,1,187.611048238849,60.216970582095,0.0,,False
2.0,344.439727506896,4.0,1.5,5.0,45.0,,0,True,5,2,False,1,0,8,1,77.3392765156887,195.261407386158,0.0,,False
3.0,112.734042896824,4.0,1.5,5.0,45.0,,0,True,5,2,False,1,0,8,1,344.439727506896,73.6223080391586,0.0,,False
4.0,85.3879693916251,4.0,1.5,5.0,45.0,,0,True,5,2,False,1,0,8,1,112.734042896824,254.772713211861,0.0,,False
5.0,256.025961748608,4.0,1.5,5.0,45.0,,0,True,5,2,False,1,0,8,1,85.3879693916251,89.2970054722185,0.0,,False
1.0,67.9028508038449,1.0,3.5,6.0,0.0,,0,True,6,2,False,0,1,8,1,256.025961748608,54.0670927179698,0.0,,False
2.0,475.067504097736,1.0,3.5,6.0,0.0,,0,True,6,2,False,0,1,8,1,67.9028508038449,187.611048238849,0.0,,False
3.0,143.402789700727,1.0,3.5,6.0,0.0,,0,True,6,2,False,0,1,8,1,475.067504097736,77.3392765156887,0.0,,False
4.0,155.879471819037,1.0,3.5,6.0,0.0,,0,True,6,2,False,0,1,8,1,143.402789700727,344.439727506896,0.0,,False
5.0,265.881917043649,1.0,3.5,6.0,0.0,,0,True,6,2,False,0,1,8,1,155.879471819037,112.734042896824,0.0,,False
1.0,100.734692257053,7.0,2.125,10.0,0.0,,0,False,0,2,False,2,1,9,1,265.881917043649,85.3879693916251,0.0,,False
2.0,213.574073422175,7.0,2.125,10.0,0.0,,0,False,0,2,False,2,1,9,1,100.734692257053,256.025961748608,0.0,,False
3.0,85.4670939199535,7.0,2.125,10.0,0.0,,0,False,0,2,False,2,1,9,1,213.574073422175,67.9028508038449,0.0,,False
4.0,57.5785820133328,7.0,2.125,10.0,0.0,,0,False,0,2,False,2,1,9,1,85.4670939199535,475.067504097736,0.0,,False
5.0,191.665015079148,7.0,2.125,10.0,0.0,,0,False,0,2,False,2,1,9,1,57.5785820133328,143.402789700727,0.0,,False
1.0,94.4073594599461,5.0,2.25,8.0,10.0,,0,False,1,3,False,1,1,9,2,191.665015079148,155.879471819037,0.0,,False
2.0,227.734771550322,5.0,2.25,8.0,10.0,,0,False,1,3,False,1,1,9,2,94.4073594599461,265.881917043649,0.0,,False
3.0,71.0119127390675,5.0,2.25,8.0,61.0,,0,False,1,3,False,1,1,9,2,227.734771550322,100.734692257053,0.0,,False
4.0,93.4974094031413,5.0,2.25,8.0,61.0,,0,False,1,3,False,1,1,9,2,71.0119127390675,213.574073422175,0.0,,False
5.0,180.928311589106,5.0,2.25,8.0,10.0,,0,False,1,3,False,1,1,9,2,93.4974094031413,85.4670939199535,0.0,,False
1.0,76.3795550110334,7.0,5.0,16.0,63.0,,0,False,2,3,False,2,3,9,2,180.928311589106,57.5785820133328,0.0,,False
2.0,222.095648232034,7.0,5.0,16.0,63.0,,0,False,2,3,False,2,3,9,2,76.3795550110334,191.665015079148,0.0,,False
3.0,93.7217542076897,7.0,5.0,16.0,63.0,,0,False,2,3,False,2,3,9,2,222.095648232034,94.4073594599461,0.0,,False
4.0,74.8849594920968,7.0,5.0,16.0,63.0,,0,False,2,3,False,2,3,9,2,93.7217542076897,227.734771550322,0.0,,False
5.0,164.355534894709,7.0,5.0,16.0,63.0,,0,False,2,3,False,2,3,9,2,74.8849594920968,71.0119127390675,0.0,,False
1.0,116.797066860726,7.0,4.75,5.0,21.0,,0,False,3,3,False,2,0,9,2,164.355534894709,93.4974094031413,0.0,,False
2.0,229.046716982771,7.0,4.75,5.0,21.0,,0,False,3,3,False,2,0,9,2,116.797066860726,180.928311589106,0.0,,False
3.0,88.9616745803378,7.0,4.75,5.0,21.0,,0,False,3,3,False,2,0,9,2,229.046716982771,76.3795550110334,0.0,,False
4.0,53.3398566608189,7.0,4.75,5.0,21.0,,0,False,3,3,False,2,0,9,2,88.9616745803378,222.095648232034,0.0,,False
5.0,154.985702571168,7.0,4.75,5.0,21.0,,0,False,3,3,False,2,0,9,2,53.3398566608189,93.7217542076897,0.0,,False
1.0,100.459635238409,2.0,3.875,9.0,10.0,,0,False,4,3,False,0,1,9,2,154.985702571168,74.8849594920968,0.0,,False
2.0,219.883104831763,2.0,3.875,9.0,10.0,,0,False,4,3,False,0,1,9,2,100.459635238409,164.355534894709,0.0,,False
3.0,98.7464106170893,2.0,3.875,9.0,10.0,,0,False,4,3,False,0,1,9,2,219.883104831763,116.797066860726,0.0,,False
4.0,54.3096350622408,2.0,3.875,9.0,10.0,,0,False,4,3,False,0,1,9,2,98.7464106170893,229.046716982771,0.0,,False
5.0,189.909787668708,2.0,3.875,9.0,10.0,,0,False,4,3,False,0,1,9,2,54.3096350622408,88.9616745803378,0.0,,False
1.0,126.558308460523,8.0,3.25,5.0,61.0,,0,True,5,3,False,2,0,9,2,189.909787668708,53.3398566608189,0.0,,False
2.0,307.355804230078,8.0,3.25,5.0,61.0,,0,True,5,3,False,2,0,9,2,126.558308460523,154.985702571168,0.0,,False
3.0,105.454582350578,8.0,3.25,5.0,61.0,,0,True,5,3,False,2,0,9,2,307.355804230078,100.459635238409,0.0,,False
4.0,87.0021007839086,8.0,3.25,5.0,61.0,,0,True,5,3,False,2,0,9,2,105.454582350578,219.883104831763,0.0,,False
5.0,183.665499323068,8.0,3.25,5.0,61.0,,0,True,5,3,False,2,0,9,2,87.0021007839086,98.7464106170893,0.0,,False
1.0,63.6973176810197,7.0,4.5,11.0,10.0,,0,True,6,3,False,2,2,9,2,183.665499323068,54.3096350622408,0.0,,False
2.0,424.997870111198,7.0,4.5,11.0,10.0,,0,True,6,3,False,2,2,9,2,63.6973176810197,189.909787668708,0.0,,False
3.0,125.253628707352,7.0,4.5,11.0,10.0,,0,True,6,3,False,2,2,9,2,424.997870111198,126.558308460523,0.0,,False
4.0,89.9769028362655,7.0,4.5,11.0,10.0,,0,True,6,3,False,2,2,9,2,125.253628707352,307.355804230078,0.0,,False
5.0,237.73551437776,7.0,4.5,11.0,10.0,,0,True,6,3,False,2,2,9,2,89.9769028362655,105.454582350578,0.0,,False
1.0,100.739810297883,6.0,4.75,10.0,20.0,,0,False,0,3,False,1,1,10,2,237.73551437776,87.0021007839086,0.0,,False
2.0,261.046920938025,6.0,4.75,10.0,20.0,,0,False,0,3,False,1,1,10,2,100.739810297883,183.665499323068,0.0,,False
3.0,104.963466896837,6.0,4.75,10.0,20.0,,0,False,0,3,False,1,1,10,2,261.046920938025,63.6973176810197,0.0,,False
4.0,59.3154655481707,6.0,4.75,10.0,20.0,,0,False,0,3,False,1,1,10,2,104.963466896837,424.997870111198,0.0,,False
5.0,223.487676344186,6.0,4.75,10.0,20.0,,0,False,0,3,False,1,1,10,2,59.3154655481707,125.253628707352,0.0,,False
1.0,121.47081943624,6.0,5.0,10.0,61.0,,0,False,1,3,False,1,1,10,2,223.487676344186,89.9769028362655,0.0,,False
2.0,266.517131416557,6.0,5.0,10.0,61.0,,0,False,1,3,False,1,1,10,2,121.47081943624,237.73551437776,0.0,,False
3.0,73.2317211493194,6.0,5.0,10.0,61.0,,0,False,1,3,False,1,1,10,2,266.517131416557,100.739810297883,0.0,,False
4.0,86.237361671157,6.0,5.0,10.0,61.0,,0,False,1,3,False,1,1,10,2,73.2317211493194,261.046920938025,0.0,,False
5.0,254.230927805738,6.0,5.0,10.0,61.0,,0,False,1,3,False,1,1,10,2,86.237361671157,104.963466896837,0.0,,False
1.0,134.50464200454,0.0,6.75,9.0,5.0,,0,False,2,3,False,0,1,10,2,254.230927805738,59.3154655481707,0.0,,False
2.0,271.328765064048,0.0,6.75,9.0,5.0,,0,False,2,3,False,0,1,10,2,134.50464200454,223.487676344186,0.0,,False
3.0,112.702195949417,0.0,6.75,9.0,5.0,,0,False,2,3,False,0,1,10,2,271.328765064048,121.47081943624,0.0,,False
5.0,259.677695472758,0.0,6.75,9.0,5.0,,0,False,2,3,False,0,1,10,2,112.702195949417,266.517131416557,0.0,,False
1.0,144.670919387674,8.0,4.375,11.0,10.0,,0,False,3,3,False,2,2,10,2,259.677695472758,73.2317211493194,0.0,,False
2.0,293.908820913272,8.0,4.375,11.0,10.0,,0,False,3,3,False,2,2,10,2,144.670919387674,86.237361671157,0.0,,False
3.0,60.8341417156009,8.0,4.375,11.0,10.0,,0,False,3,3,False,2,2,10,2,293.908820913272,254.230927805738,0.0,,False
4.0,59.7788825664352,8.0,4.375,11.0,10.0,,0,False,3,3,False,2,2,10,2,60.8341417156009,134.50464200454,0.0,,False
5.0,229.760403843279,8.0,4.375,11.0,10.0,,0,False,3,3,False,2,2,10,2,59.7788825664352,271.328765064048,0.0,,False
1.0,147.967084273896,8.0,3.5,11.0,10.0,,0,False,4,3,False,2,2,10,2,229.760403843279,112.702195949417,0.0,,False
2.0,254.5335408235,8.0,3.5,11.0,10.0,,0,False,4,3,False,2,2,10,2,147.967084273896,259.677695472758,0.0,,False
3.0,91.4520450012182,8.0,3.5,11.0,10.0,,0,False,4,3,False,2,2,10,2,254.5335408235,144.670919387674,0.0,,False
4.0,84.0911815561759,8.0,3.5,11.0,10.0,,0,False,4,3,False,2,2,10,2,91.4520450012182,293.908820913272,0.0,,False
5.0,240.691258075457,8.0,3.5,11.0,10.0,,0,False,4,3,False,2,2,10,2,84.0911815561759,60.8341417156009,0.0,,False
1.0,156.983737754714,8.0,2.75,7.0,0.0,,0,True,5,3,False,2,1,10,2,240.691258075457,59.7788825664352,0.0,,False
2.0,369.210704930203,8.0,2.75,7.0,0.0,,0,True,5,3,False,2,1,10,2,156.983737754714,229.760403843279,0.0,,False
3.0,123.879594747325,8.0,2.75,7.0,0.0,,0,True,5,3,False,2,1,10,2,369.210704930203,147.967084273896,0.0,,False
4.0,64.8612566543002,8.0,2.75,7.0,0.0,,0,True,5,3,False,2,1,10,2,123.879594747325,254.5335408235,0.0,,False
5.0,257.066009798004,8.0,2.75,7.0,0.0,,0,True,5,3,False,2,1,10,2,64.8612566543002,91.4520450012182,0.0,,False
1.0,85.1258324563042,8.0,0.875,8.0,10.0,,0,True,6,3,True,2,1,10,2,257.066009798004,84.0911815561759,0.0,,False
2.0,457.374192354555,8.0,0.875,8.0,10.0,,0,True,6,3,True,2,1,10,2,85.1258324563042,240.691258075457,0.0,,False
3.0,141.827571462778,8.0,0.875,8.0,10.0,,0,True,6,3,True,2,1,10,2,457.374192354555,156.983737754714,0.0,,False
4.0,122.358145037394,8.0,0.875,8.0,10.0,,0,True,6,3,True,2,1,10,2,141.827571462778,369.210704930203,0.0,,False
5.0,358.149041587833,8.0,0.875,8.0,10.0,,0,True,6,3,True,2,1,10,2,122.358145037394,123.879594747325,0.0,,False
1.0,82.3443055655689,8.0,5.0,8.0,10.0,,0,False,0,3,False,2,1,11,2,358.149041587833,64.8612566543002,0.0,,False
2.0,248.430200784947,8.0,5.0,8.0,10.0,,0,False,0,3,False,2,1,11,2,82.3443055655689,257.066009798004,0.0,,False
3.0,106.168003108515,8.0,5.0,8.0,10.0,,0,False,0,3,False,2,1,11,2,248.430200784947,85.1258324563042,0.0,,False
4.0,65.7551183672035,8.0,5.0,8.0,10.0,,0,False,0,3,False,2,1,11,2,106.168003108515,457.374192354555,0.0,,False
5.0,216.472813308732,8.0,5.0,8.0,10.0,,0,False,0,3,False,2,1,11,2,65.7551183672035,141.827571462778,0.0,,False
1.0,135.410674142097,5.0,5.75,12.0,61.0,,0,False,1,3,False,1,2,11,2,216.472813308732,122.358145037394,0.0,,False
2.0,274.617100464435,5.0,5.75,12.0,61.0,,0,False,1,3,False,1,2,11,2,135.410674142097,358.149041587833,0.0,,False
3.0,85.1205684450089,5.0,5.75,12.0,61.0,,0,False,1,3,False,1,2,11,2,274.617100464435,82.3443055655689,0.0,,False
4.0,78.5327059559345,5.0,5.75,12.0,61.0,,0,False,1,3,False,1,2,11,2,85.1205684450089,248.430200784947,0.0,,False
5.0,277.612340356285,5.0,5.75,12.0,61.0,,0,False,1,3,False,1,2,11,2,78.5327059559345,106.168003108515,0.0,,False
1.0,149.729711282462,1.0,6.375,11.0,0.0,,0,False,2,3,False,0,2,11,2,277.612340356285,65.7551183672035,0.0,,False
2.0,284.674093245276,1.0,6.375,11.0,0.0,,0,False,2,3,False,0,2,11,2,149.729711282462,216.472813308732,0.0,,False
3.0,103.320840659689,1.0,6.375,11.0,0.0,,0,False,2,3,False,0,2,11,2,284.674093245276,135.410674142097,0.0,,False
4.0,74.3282044980244,1.0,6.375,11.0,0.0,,0,False,2,3,False,0,2,11,2,103.320840659689,274.617100464435,0.0,,False
5.0,239.608116730981,1.0,6.375,11.0,0.0,,0,False,2,3,False,0,2,11,2,74.3282044980244,85.1205684450089,0.0,,False
1.0,171.39484313798,0.0,9.25,12.0,0.0,,0,False,3,3,False,0,2,11,2,239.608116730981,78.5327059559345,0.0,,False
2.0,292.66701959477,0.0,9.25,12.0,0.0,,0,False,3,3,False,0,2,11,2,171.39484313798,277.612340356285,0.0,,False
3.0,102.115552422329,0.0,9.25,12.0,0.0,,0,False,3,3,False,0,2,11,2,292.66701959477,149.729711282462,0.0,,False
4.0,76.6750730683855,0.0,9.25,12.0,0.0,,0,False,3,3,False,0,2,11,2,102.115552422329,284.674093245276,0.0,,False
5.0,259.197413669464,0.0,9.25,12.0,0.0,,0,False,3,3,False,0,2,11,2,76.6750730683855,103.320840659689,0.0,,False
1.0,107.770107847376,8.0,5.375,9.0,21.0,,0,False,4,3,False,2,1,11,2,259.197413669464,74.3282044980244,0.0,,False
2.0,271.254945413232,8.0,5.375,9.0,21.0,,0,False,4,3,False,2,1,11,2,107.770107847376,239.608116730981,0.0,,False
3.0,83.2732058217668,8.0,5.375,9.0,21.0,,0,False,4,3,False,2,1,11,2,271.254945413232,171.39484313798,0.0,,False
4.0,85.0144032931207,8.0,5.375,9.0,21.0,,0,False,4,3,False,2,1,11,2,83.2732058217668,292.66701959477,0.0,,False
5.0,310.248622540004,8.0,5.375,9.0,21.0,,0,False,4,3,False,2,1,11,2,85.0144032931207,102.115552422329,0.0,,False
1.0,123.305215643708,7.0,6.0,15.0,45.0,,0,True,5,3,False,2,2,11,2,310.248622540004,76.6750730683855,0.0,,False
2.0,380.23741771866,7.0,6.0,15.0,45.0,,0,True,5,3,False,2,2,11,2,123.305215643708,259.197413669464,0.0,,False
3.0,139.178861828601,7.0,6.0,15.0,45.0,,0,True,5,3,False,2,2,11,2,380.23741771866,107.770107847376,0.0,,False
4.0,82.3119212358549,7.0,6.0,15.0,45.0,,0,True,5,3,False,2,2,11,2,139.178861828601,271.254945413232,0.0,,False
5.0,319.459082188137,7.0,6.0,15.0,45.0,,0,True,5,3,False,2,2,11,2,82.3119212358549,83.2732058217668,0.0,,False
1.0,60.1580699950504,6.0,8.625,15.0,61.0,,0,True,6,3,False,1,2,11,2,319.459082188137,85.0144032931207,0.0,,False
2.0,527.51544193685,6.0,8.625,15.0,61.0,,0,True,6,3,False,1,2,11,2,60.1580699950504,310.248622540004,0.0,,False
3.0,184.166261199202,6.0,8.625,15.0,61.0,,0,True,6,3,False,1,2,11,2,527.51544193685,123.305215643708,0.0,,False
4.0,106.4494715151,6.0,8.625,15.0,61.0,,0,True,6,3,False,1,2,11,2,184.166261199202,380.23741771866,0.0,,False
5.0,351.534522494821,6.0,8.625,15.0,61.0,,0,True,6,3,False,1,2,11,2,106.4494715151,139.178861828601,0.0,,False
1.0,111.594469309437,7.0,7.5,19.0,61.0,,0,False,0,3,False,2,3,12,2,351.534522494821,82.3119212358549,0.0,,False
2.0,270.390507218686,7.0,7.5,19.0,61.0,,0,False,0,3,False,2,3,12,2,111.594469309437,319.459082188137,0.0,,False
3.0,112.199506864566,7.0,7.5,19.0,61.0,,0,False,0,3,False,2,3,12,2,270.390507218686,60.1580699950504,0.0,,False
4.0,75.4092115243714,7.0,7.5,19.0,61.0,,0,False,0,3,False,2,3,12,2,112.199506864566,527.51544193685,0.0,,False
5.0,279.296769510573,7.0,7.5,19.0,61.0,,0,False,0,3,False,2,3,12,2,75.4092115243714,184.166261199202,0.0,,False
1.0,123.498900492749,7.0,8.125,13.0,61.0,,0,False,1,3,False,2,2,12,2,279.296769510573,106.4494715151,0.0,,False
2.0,305.474521378648,7.0,8.125,13.0,61.0,,0,False,1,3,False,2,2,12,2,123.498900492749,351.534522494821,0.0,,False
3.0,106.189967034507,7.0,8.125,13.0,61.0,,0,False,1,3,False,2,2,12,2,305.474521378648,111.594469309437,0.0,,False
4.0,64.4622775695536,7.0,8.125,13.0,61.0,,0,False,1,3,False,2,2,12,2,106.189967034507,270.390507218686,0.0,,False
5.0,269.214268402338,7.0,8.125,13.0,61.0,,0,False,1,3,False,2,2,12,2,64.4622775695536,112.199506864566,0.0,,False
1.0,170.980616905401,1.0,9.125,13.0,0.0,,0,False,2,3,False,0,2,12,2,269.214268402338,75.4092115243714,0.0,,False
2.0,328.778860928535,1.0,9.125,13.0,0.0,,0,False,2,3,False,0,2,12,2,170.980616905401,279.296769510573,0.0,,False
3.0,108.098676775929,1.0,9.125,13.0,5.0,,0,False,2,3,False,0,2,12,2,328.778860928535,123.498900492749,0.0,,False
4.0,54.9613227217267,1.0,9.125,13.0,0.0,,0,False,2,3,False,0,2,12,2,108.098676775929,305.474521378648,1.0,202.61938486995498,False
5.0,278.851630298633,1.0,9.125,13.0,0.0,,0,False,2,3,False,0,2,12,2,54.9613227217267,106.189967034507,1.0,163.9462868087302,False
,,7.0,7.375,10.0,21.0,,0,False,3,3,False,2,1,12,2,278.851630298633,64.4622775695536,1.0,147.3038765987629,False
,,8.0,7.875,7.0,61.0,,1,False,4,3,False,2,1,12,2,,269.214268402338,1.0,166.90647651017986,False
1.0,233.436259088557,1.0,9.75,9.0,0.0,,0,True,5,3,False,0,1,12,2,,170.980616905401,0.0,,False
2.0,603.695640303816,1.0,9.75,9.0,0.0,,0,True,5,3,False,0,1,12,2,233.436259088557,328.778860928535,0.0,,False
3.0,284.681250764875,1.0,9.75,9.0,0.0,,0,True,5,3,False,0,1,12,2,603.695640303816,108.098676775929,0.0,,False
4.0,58.5372758928461,1.0,9.75,9.0,0.0,,0,True,5,3,False,0,1,12,2,284.681250764875,54.9613227217267,0.0,,False
5.0,481.654957864093,1.0,9.75,9.0,0.0,,0,True,5,3,False,0,1,12,2,58.5372758928461,278.851630298633,0.0,,False
1.0,92.2009391869641,7.0,8.625,12.0,61.0,,0,True,6,3,False,2,2,12,2,481.654957864093,,0.0,,False
2.0,684.171162722579,7.0,8.625,12.0,61.0,,0,True,6,3,False,2,2,12,2,92.2009391869641,,0.0,,False
3.0,189.788106034315,7.0,8.625,12.0,61.0,,0,True,6,3,False,2,2,12,2,684.171162722579,233.436259088557,1.0,419.34235325787876,False
4.0,141.426208355897,7.0,8.625,12.0,61.0,,0,True,6,3,False,2,2,12,2,189.788106034315,603.695640303816,1.0,322.0534026479527,False
5.0,321.238551565509,7.0,8.625,12.0,61.0,,0,True,6,3,False,2,2,12,2,141.426208355897,284.681250764875,1.0,338.4618257042636,False
1.0,78.9437065311216,6.0,11.625,18.0,61.0,,1,False,0,3,False,1,3,13,2,321.238551565509,58.5372758928461,1.0,217.484288651907,False
2.0,593.601919712894,6.0,11.625,18.0,61.0,,1,False,0,3,False,1,3,13,2,78.9437065311216,481.654957864093,1.0,180.53615548417588,False
3.0,222.678061175997,6.0,11.625,18.0,61.0,,1,False,0,3,False,1,3,13,2,593.601919712894,92.2009391869641,1.0,331.2613926031749,False
